listing_id,date,vacant_days,reserved_days,occupancy,revenue,rate_avg,booked_rate_avg,booking_lead_time_avg,length_of_stay_avg,min_nights_avg,native_booked_rate_avg,native_rate_avg,native_revenue
29057100,2025-04-01,27,3,0.1,353.0,135.9,117.7,2,1,1,118.0,136.0,353.0
29057100,2025-05-01,10,21,0.677,3149.0,148.7,150.0,6,3,1,150.0,149.0,3149.0
29057100,2025-06-01,15,15,0.5,2676.0,180.4,178.4,11,5,1,178.0,180.0,2676.0
29057100,2025-07-01,17,14,0.452,2037.0,152.8,145.5,4,4,1,146.0,153.0,2037.0
29057100,2025-08-01,25,6,0.194,976.0,167.0,162.7,9,1,1,163.0,167.0,976.0
29057100,2025-09-01,22,8,0.267,2084.0,223.2,260.5,1,2,1,261.0,223.0,2084.0
29057100,2025-10-01,17,14,0.452,3299.0,230.1,235.6,14,3,1,236.0,230.0,3299.0
29057100,2025-11-01,19,11,0.367,2170.0,196.7,197.3,3,3,1,197.0,197.0,2170.0
29057100,2025-12-01,28,3,0.097,456.0,183.8,152.0,1,3,1,152.0,184.0,456.0
29057100,2026-01-01,28,3,0.097,472.0,152.0,157.3,1,3,1,157.0,152.0,472.0
16601825,2025-02-01,18,10,0.357,414.0,41.3,41.4,1,1,1,41.0,41.0,414.0
16601825,2025-03-01,15,16,0.516,670.0,41.8,41.9,2,2,1,42.0,42.0,670.0
16601825,2025-04-01,20,10,0.333,419.0,42.1,41.9,1,5,1,42.0,42.0,419.0
16601825,2025-05-01,14,17,0.548,711.0,41.6,41.8,3,4,1,42.0,42.0,711.0
16601825,2025-06-01,23,7,0.233,287.0,41.2,41.0,5,1,1,41.0,41.0,287.0
16601825,2025-07-01,16,15,0.484,627.0,41.6,41.8,1,2,1,42.0,42.0,627.0
16601825,2025-08-01,8,23,0.742,965.0,42.0,42.0,1,3,1,42.0,42.0,965.0
22166407,2025-02-01,14,14,0.5,6844.0,453.4,488.9,10,8,2,489.0,453.0,6844.0
22166407,2025-03-01,14,17,0.548,7390.0,424.6,434.7,72,2,2,435.0,425.0,7390.0
22166407,2025-04-01,14,16,0.533,7148.0,447.0,446.8,69,3,2,447.0,447.0,7148.0
22166407,2025-05-01,6,25,0.806,11698.0,460.4,467.9,159,3,2,468.0,460.0,11698.0
22166407,2025-06-01,13,17,0.567,10094.0,584.7,593.8,77,3,2,594.0,585.0,10094.0
22166407,2025-07-01,10,21,0.677,10535.0,499.3,501.7,99,4,2,502.0,499.0,10535.0
22166407,2025-08-01,15,16,0.516,8485.0,506.2,530.3,79,2,2,530.0,506.0,8485.0
22166407,2025-09-01,23,7,0.233,3468.0,524.0,495.4,84,3,2,495.0,524.0,3468.0
22166407,2025-10-01,13,18,0.581,9151.0,486.7,508.4,156,3,2,508.0,487.0,9151.0
22166407,2025-11-01,14,16,0.533,8660.0,523.7,541.2,63,2,2,541.0,524.0,8660.0
22166407,2025-12-01,10,21,0.677,10327.0,478.0,491.8,77,3,2,492.0,478.0,10327.0
22166407,2026-01-01,15,16,0.516,8131.0,511.5,508.2,64,2,2,508.0,512.0,8131.0
27896268,2025-02-01,28,0,0.0,0.0,46.3,,,,3,,46.0,0.0
27896268,2025-03-01,31,0,0.0,0.0,46.5,,,,3,,47.0,0.0
27896268,2025-04-01,30,0,0.0,0.0,47.3,,,,3,,47.0,0.0
27896268,2025-05-01,31,0,0.0,0.0,47.9,,,,3,,48.0,0.0
27896268,2025-06-01,19,11,0.367,537.0,48.5,48.8,1,11,3,49.0,49.0,537.0
27896268,2025-07-01,9,22,0.71,1037.0,47.1,47.1,7,11,3,47.0,47.0,1037.0
27896268,2025-08-01,31,0,0.0,0.0,47.5,,,,2,,48.0,0.0
27896268,2025-09-01,30,0,0.0,0.0,47.3,,,,2,,47.0,0.0
27896268,2025-10-01,31,0,0.0,0.0,47.9,,,,2,,48.0,0.0
27896268,2025-11-01,30,0,0.0,0.0,48.6,,,,2,,49.0,0.0
27896268,2025-12-01,31,0,0.0,0.0,48.5,,,,2,,49.0,0.0
27896268,2026-01-01,31,0,0.0,0.0,49.1,,,,2,,49.0,0.0
28277990,2025-02-01,0,28,1.0,3644.0,130.1,130.1,32,13,3,130.0,130.0,3644.0
28277990,2025-03-01,6,25,0.806,3321.0,132.8,132.8,46,3,2,133.0,133.0,3321.0
28277990,2025-04-01,7,23,0.767,3017.0,130.9,131.2,56,23,2,131.0,131.0,3017.0
28277990,2025-05-01,16,15,0.484,1928.0,128.1,128.5,82,3,2,129.0,128.0,1928.0
28277990,2025-06-01,5,25,0.833,3179.0,127.7,127.2,64,8,3,127.0,128.0,3179.0
28277990,2025-07-01,0,31,1.0,4053.0,130.7,130.7,62,20,3,131.0,131.0,4053.0
28277990,2025-08-01,9,22,0.71,2938.0,133.5,133.5,47,4,3,134.0,134.0,2938.0
28277990,2025-09-01,20,10,0.333,1496.0,147.5,149.6,32,3,2,150.0,148.0,1496.0
28277990,2025-10-01,15,16,0.516,2234.0,140.8,139.6,70,3,3,140.0,141.0,2234.0
28277990,2025-11-01,16,14,0.467,1862.0,130.7,133.0,25,4,2,133.0,131.0,1862.0
28277990,2025-12-01,18,13,0.419,1787.0,137.6,137.5,10,3,2,138.0,138.0,1787.0
28277990,2026-01-01,16,15,0.484,2067.0,134.7,137.8,3,3,2,138.0,135.0,2067.0
27806473,2025-02-01,17,11,0.393,1319.0,116.0,119.9,5,1,1,120.0,116.0,1319.0
27806473,2025-03-01,9,22,0.71,3051.0,133.1,138.7,13,2,1,139.0,133.0,3051.0
27806473,2025-04-01,13,17,0.567,2441.0,142.9,143.6,11,4,1,144.0,143.0,2441.0
27806473,2025-05-01,14,17,0.548,3837.0,199.3,225.7,16,2,1,226.0,199.0,3837.0
27806473,2025-06-01,6,24,0.8,4861.0,197.3,202.5,13,4,1,203.0,197.0,4861.0
27806473,2025-07-01,13,18,0.581,3055.0,181.2,169.7,4,2,1,170.0,181.0,3055.0
27806473,2025-08-01,10,21,0.677,2795.0,134.0,133.1,3,2,1,133.0,134.0,2795.0
27806473,2025-09-01,8,22,0.733,3032.0,139.8,137.8,4,2,1,138.0,140.0,3032.0
27806473,2025-10-01,9,22,0.71,3824.0,177.0,173.8,7,4,1,174.0,177.0,3824.0
27806473,2025-11-01,9,21,0.7,3130.0,154.6,149.0,13,3,1,149.0,155.0,3130.0
27806473,2025-12-01,8,23,0.742,4073.0,172.2,177.1,12,2,1,177.0,172.0,4073.0
27806473,2026-01-01,18,13,0.419,2116.0,150.7,162.8,2,2,1,163.0,151.0,2116.0
728239,2025-02-01,16,12,0.429,927.0,77.4,77.2,1,16,1,77.0,77.0,927.0
728239,2025-03-01,24,7,0.226,528.0,75.6,75.4,23,1,1,75.0,76.0,528.0
728239,2025-04-01,30,0,0.0,0.0,79.6,,,,1,,80.0,0.0
728239,2025-05-01,31,0,0.0,0.0,79.8,,,,1,,80.0,0.0
728239,2025-06-01,1,29,0.967,2293.0,79.0,79.1,1,29,1,79.0,79.0,2293.0
728239,2025-07-01,31,0,0.0,0.0,80.0,,,,1,,80.0,0.0
728239,2025-08-01,19,12,0.387,971.0,80.9,80.9,14,4,1,81.0,81.0,971.0
728239,2025-09-01,30,0,0.0,0.0,80.1,,,,1,,80.0,0.0
728239,2025-10-01,25,6,0.194,475.0,79.5,79.2,1,6,1,79.0,80.0,475.0
728239,2025-11-01,30,0,0.0,0.0,82.9,,,,1,,83.0,0.0
728239,2025-12-01,31,0,0.0,0.0,84.4,,,,1,,84.0,0.0
728239,2026-01-01,31,0,0.0,0.0,83.0,,,,1,,83.0,0.0
18962353,2025-02-01,28,0,0.0,0.0,168.5,,,,1,,169.0,0.0
18962353,2025-03-01,31,0,0.0,0.0,165.3,,,,1,,165.0,0.0
18962353,2025-04-01,30,0,0.0,0.0,172.1,,,,1,,172.0,0.0
18962353,2025-05-01,31,0,0.0,0.0,170.2,,,,1,,170.0,0.0
18962353,2025-06-01,30,0,0.0,0.0,164.1,,,,1,,164.0,0.0
18962353,2025-07-01,31,0,0.0,0.0,169.3,,,,2,,169.0,0.0
18962353,2025-08-01,31,0,0.0,0.0,163.2,,,,3,,163.0,0.0
18962353,2025-09-01,30,0,0.0,0.0,222.9,,,,3,,223.0,0.0
18962353,2025-10-01,31,0,0.0,0.0,250.1,,,,3,,250.0,0.0
18962353,2025-11-01,30,0,0.0,0.0,243.3,,,,3,,243.0,0.0
18962353,2025-12-01,19,12,0.387,2905.0,243.0,242.1,1,12,3,242.0,243.0,2905.0
18962353,2026-01-01,29,2,0.065,564.0,253.7,282.0,41,2,2,282.0,254.0,564.0
29393829,2025-02-01,23,5,0.179,939.0,151.9,187.8,16,1,1,188.0,152.0,939.0
29393829,2025-03-01,19,12,0.387,2167.0,157.2,180.6,22,2,1,181.0,157.0,2167.0
29393829,2025-04-01,21,9,0.3,1401.0,149.8,155.7,25,1,1,156.0,150.0,1401.0
29393829,2025-05-01,17,14,0.452,2389.0,160.6,170.6,65,1,1,171.0,161.0,2389.0
29393829,2025-06-01,14,16,0.533,3041.0,188.2,190.1,17,2,1,190.0,188.0,3041.0
29393829,2025-07-01,20,11,0.355,1671.0,145.8,151.9,116,1,1,152.0,146.0,1671.0
29393829,2025-08-01,31,0,0.0,0.0,142.4,,,,1,,142.0,0.0
29393829,2025-09-01,15,15,0.5,2229.0,142.3,148.6,65,3,1,149.0,142.0,2229.0
29393829,2025-10-01,20,11,0.355,1750.0,154.6,159.1,59,2,1,159.0,155.0,1750.0
29393829,2025-11-01,22,8,0.267,1448.0,169.4,181.0,141,2,1,181.0,169.0,1448.0
29393829,2025-12-01,24,7,0.226,1186.0,169.0,169.4,85,2,1,169.0,169.0,1186.0
29393829,2026-01-01,22,9,0.29,1409.0,145.8,156.6,21,2,1,157.0,146.0,1409.0
32282135,2025-02-01,21,7,0.25,1527.0,202.6,218.1,5,1,1,218.0,203.0,1527.0
32282135,2025-03-01,14,17,0.548,3204.0,172.3,188.5,9,8,1,189.0,172.0,3204.0
32282135,2025-04-01,1,29,0.967,5184.0,177.6,178.8,5,1,1,179.0,178.0,5184.0
32282135,2025-05-01,16,15,0.484,3749.0,223.0,249.9,25,2,1,250.0,223.0,3749.0
32282135,2025-06-01,0,30,1.0,4605.0,153.5,153.5,102,63,1,154.0,154.0,4605.0
32282135,2025-07-01,0,31,1.0,3908.0,126.1,126.1,,,1,126.0,126.0,3908.0
32282135,2025-08-01,20,11,0.355,1975.0,158.4,179.5,36,2,1,180.0,158.0,1975.0
32282135,2025-09-01,26,4,0.133,760.0,190.6,190.0,10,2,1,190.0,191.0,760.0
32282135,2025-10-01,26,5,0.161,929.0,215.0,185.8,33,2,1,186.0,215.0,929.0
32282135,2025-11-01,17,13,0.433,2847.0,188.8,219.0,12,3,1,219.0,189.0,2847.0
32282135,2025-12-01,21,10,0.323,1730.0,156.5,173.0,5,2,1,173.0,157.0,1730.0
32282135,2026-01-01,20,11,0.355,1438.0,134.3,130.7,13,2,1,131.0,134.0,1438.0
12645545,2025-02-01,25,3,0.107,255.0,82.7,85.0,,,2,85.0,83.0,255.0
12645545,2025-03-01,27,4,0.129,337.0,83.0,84.2,23,4,2,84.0,83.0,337.0
12645545,2025-04-01,30,0,0.0,0.0,85.8,,,,2,,86.0,0.0
12645545,2025-05-01,20,11,0.355,924.0,85.0,84.0,11,5,2,84.0,85.0,924.0
12645545,2025-06-01,14,16,0.533,1655.0,103.2,103.4,6,7,2,103.0,103.0,1655.0
12645545,2025-07-01,12,19,0.613,1885.0,99.2,99.2,4,3,2,99.0,99.0,1885.0
12645545,2025-08-01,11,20,0.645,1756.0,88.9,87.8,2,5,2,88.0,89.0,1756.0
12645545,2025-09-01,17,13,0.433,1311.0,101.9,100.8,5,3,2,101.0,102.0,1311.0
12645545,2025-10-01,13,18,0.581,1908.0,104.6,106.0,15,4,2,106.0,105.0,1908.0
12645545,2025-11-01,20,10,0.333,949.0,99.5,94.9,3,7,2,95.0,100.0,949.0
12645545,2025-12-01,28,3,0.097,296.0,94.6,98.7,58,2,2,99.0,95.0,296.0
12645545,2026-01-01,19,12,0.387,1123.0,93.8,93.6,4,3,2,94.0,94.0,1123.0
17676454,2025-02-01,25,3,0.107,480.0,158.8,160.0,21,3,2,160.0,159.0,480.0
17676454,2025-03-01,14,17,0.548,2702.0,156.0,158.9,29,3,2,159.0,156.0,2702.0
17676454,2025-04-01,22,8,0.267,1264.0,155.7,158.0,43,2,2,158.0,156.0,1264.0
17676454,2025-05-01,23,8,0.258,1456.0,194.1,182.0,52,2,2,182.0,194.0,1456.0
17676454,2025-06-01,26,4,0.133,725.0,187.3,181.2,18,2,2,181.0,187.0,725.0
17676454,2025-07-01,15,16,0.516,2702.0,178.9,168.9,11,3,2,169.0,179.0,2702.0
17676454,2025-08-01,25,6,0.194,1308.0,219.9,218.0,8,2,2,218.0,220.0,1308.0
17676454,2025-09-01,22,8,0.267,1447.0,187.4,180.9,39,2,2,181.0,187.0,1447.0
17676454,2025-10-01,19,12,0.387,1898.0,157.3,158.2,106,3,2,158.0,157.0,1898.0
17676454,2025-11-01,9,21,0.7,3915.0,182.5,186.4,12,10,2,186.0,183.0,3915.0
17676454,2025-12-01,31,0,0.0,0.0,176.0,,,,2,,176.0,0.0
17676454,2026-01-01,31,0,0.0,0.0,192.9,,,,2,,193.0,0.0
9320861,2025-02-01,25,3,0.107,468.0,157.8,156.0,24,3,3,156.0,158.0,468.0
9320861,2025-03-01,16,15,0.484,2364.0,158.7,157.6,1,4,3,158.0,159.0,2364.0
9320861,2025-04-01,24,6,0.2,960.0,158.3,160.0,4,3,3,160.0,158.0,960.0
9320861,2025-05-01,4,27,0.871,4582.0,171.3,169.7,40,4,3,170.0,171.0,4582.0
9320861,2025-06-01,24,6,0.2,944.0,172.8,157.3,10,2,3,157.0,173.0,944.0
9320861,2025-07-01,3,28,0.903,4513.0,161.5,161.2,4,5,3,161.0,162.0,4513.0
9320861,2025-08-01,9,22,0.71,3441.0,158.0,156.4,6,12,3,156.0,158.0,3441.0
9320861,2025-09-01,1,29,0.967,4890.0,168.9,168.6,,,3,169.0,169.0,4890.0
9320861,2025-10-01,13,18,0.581,3114.0,171.8,173.0,10,4,3,173.0,172.0,3114.0
9320861,2025-11-01,21,9,0.3,1468.0,159.6,163.1,20,4,3,163.0,160.0,1468.0
9320861,2025-12-01,19,12,0.387,2002.0,161.7,166.8,1,6,3,167.0,162.0,2002.0
9320861,2026-01-01,31,0,0.0,0.0,157.1,,,,3,,157.0,0.0
28724153,2025-02-01,11,17,0.607,1678.0,95.4,98.7,49,1,1,99.0,95.0,1678.0
28724153,2025-03-01,4,27,0.871,3294.0,121.7,122.0,43,2,1,122.0,122.0,3294.0
28724153,2025-04-01,6,24,0.8,2771.0,111.8,115.5,30,2,1,116.0,112.0,2771.0
28724153,2025-05-01,10,21,0.677,2772.0,130.4,132.0,36,1,1,132.0,130.0,2772.0
28724153,2025-06-01,12,18,0.6,2529.0,140.4,140.5,37,2,1,141.0,140.0,2529.0
28724153,2025-07-01,6,25,0.806,3879.0,152.7,155.2,34,2,2,155.0,153.0,3879.0
28724153,2025-08-01,8,23,0.742,2878.0,122.4,125.1,7,2,3,125.0,122.0,2878.0
28724153,2025-09-01,17,13,0.433,1872.0,146.6,144.0,21,1,1,144.0,147.0,1872.0
28724153,2025-10-01,3,28,0.903,3505.0,125.1,125.2,29,1,2,125.0,125.0,3505.0
28724153,2025-11-01,4,26,0.867,3081.0,120.4,118.5,29,6,7,119.0,120.0,3081.0
28724153,2025-12-01,17,14,0.452,1380.0,100.6,98.6,5,2,6,99.0,101.0,1380.0
28724153,2026-01-01,24,7,0.226,812.0,105.1,116.0,8,1,1,116.0,105.0,812.0
20725349,2025-02-01,20,8,0.286,1059.0,137.5,132.4,21,4,2,132.0,138.0,1059.0
20725349,2025-03-01,18,13,0.419,1888.0,144.8,145.2,16,3,2,145.0,145.0,1888.0
20725349,2025-04-01,20,10,0.333,1376.0,146.7,137.6,15,2,2,138.0,147.0,1376.0
20725349,2025-05-01,22,9,0.29,1440.0,165.2,160.0,10,1,2,160.0,165.0,1440.0
20725349,2025-06-01,18,12,0.4,2103.0,183.9,175.2,3,2,2,175.0,184.0,2103.0
20725349,2025-07-01,6,25,0.806,3410.0,134.6,136.4,17,4,2,136.0,135.0,3410.0
20725349,2025-08-01,8,23,0.742,3055.0,131.9,132.8,24,3,2,133.0,132.0,3055.0
20725349,2025-09-01,20,10,0.333,1431.0,139.2,143.1,9,3,2,143.0,139.0,1431.0
20725349,2025-10-01,22,9,0.29,1210.0,141.1,134.4,7,2,2,134.0,141.0,1210.0
20725349,2025-11-01,19,11,0.367,2152.0,194.2,195.6,3,3,2,196.0,194.0,2152.0
20725349,2025-12-01,22,9,0.29,1717.0,186.6,190.8,19,5,2,191.0,187.0,1717.0
20725349,2026-01-01,10,21,0.677,3138.0,142.9,149.4,4,9,2,149.0,143.0,3138.0
28153655,2025-02-01,15,13,0.464,1528.0,112.4,117.5,7,2,1,118.0,112.0,1528.0
28153655,2025-03-01,11,20,0.645,2808.0,132.3,140.4,10,2,1,140.0,132.0,2808.0
28153655,2025-04-01,20,10,0.333,1391.0,140.3,139.1,4,1,1,139.0,140.0,1391.0
28153655,2025-05-01,12,19,0.613,3939.0,207.4,207.3,10,1,1,207.0,207.0,3939.0
28153655,2025-06-01,5,25,0.833,4181.0,164.7,167.2,21,8,1,167.0,165.0,4181.0
28153655,2025-07-01,10,21,0.677,3475.0,159.0,165.5,4,3,1,166.0,159.0,3475.0
28153655,2025-08-01,7,24,0.774,3064.0,126.2,127.7,14,4,1,128.0,126.0,3064.0
28153655,2025-09-01,8,22,0.733,2814.0,134.2,127.9,7,2,1,128.0,134.0,2814.0
28153655,2025-10-01,5,26,0.839,4799.0,179.2,184.6,15,2,1,185.0,179.0,4799.0
28153655,2025-11-01,8,22,0.733,3446.0,154.4,156.6,6,3,1,157.0,154.0,3446.0
28153655,2025-12-01,6,25,0.806,4128.0,167.1,165.1,12,2,1,165.0,167.0,4128.0
28153655,2026-01-01,10,21,0.677,3273.0,150.4,155.9,2,2,1,156.0,150.0,3273.0
15563888,2025-02-01,28,0,0.0,0.0,130.6,,,,30,,131.0,0.0
15563888,2025-03-01,28,3,0.097,393.0,135.5,131.0,1,1,30,131.0,136.0,393.0
15563888,2025-04-01,30,0,0.0,0.0,136.8,,,,30,,137.0,0.0
15563888,2025-05-01,31,0,0.0,0.0,126.7,,,,30,,127.0,0.0
15563888,2025-06-01,25,5,0.167,639.0,125.7,127.8,238,46,30,128.0,126.0,639.0
15563888,2025-07-01,0,31,1.0,4117.0,132.8,132.8,,,30,133.0,133.0,4117.0
15563888,2025-08-01,15,16,0.516,1976.0,117.2,123.5,1,22,30,124.0,117.0,1976.0
15563888,2025-09-01,14,16,0.533,1935.0,117.9,120.9,,,30,121.0,118.0,1935.0
15563888,2025-10-01,31,0,0.0,0.0,112.3,,,,30,,112.0,0.0
15563888,2025-11-01,30,0,0.0,0.0,115.1,,,,30,,115.0,0.0
15563888,2025-12-01,31,0,0.0,0.0,118.8,,,,30,,119.0,0.0
15563888,2026-01-01,31,0,0.0,0.0,113.7,,,,30,,114.0,0.0
30293819,2025-02-01,19,9,0.321,1118.0,116.7,124.2,7,3,3,124.0,117.0,1118.0
30293819,2025-03-01,15,16,0.516,2325.0,144.6,145.3,28,3,3,145.0,145.0,2325.0
30293819,2025-04-01,15,15,0.5,2326.0,150.8,155.1,38,6,3,155.0,151.0,2326.0
30293819,2025-05-01,3,28,0.903,5458.0,194.1,194.9,21,4,3,195.0,194.0,5458.0
30293819,2025-06-01,10,20,0.667,3326.0,164.4,166.3,21,15,30,166.0,164.0,3326.0
30293819,2025-07-01,0,31,1.0,4734.0,152.7,152.7,12,6,25,153.0,153.0,4734.0
30293819,2025-08-01,14,17,0.548,2343.0,137.8,137.8,17,2,2,138.0,138.0,2343.0
30293819,2025-09-01,12,18,0.6,2807.0,148.2,155.9,32,3,2,156.0,148.0,2807.0
30293819,2025-10-01,9,22,0.71,4750.0,218.5,215.9,40,3,2,216.0,219.0,4750.0
30293819,2025-11-01,8,22,0.733,3550.0,160.0,161.4,11,4,5,161.0,160.0,3550.0
30293819,2025-12-01,25,6,0.194,816.0,143.4,136.0,2,2,5,136.0,143.0,816.0
30293819,2026-01-01,24,7,0.226,944.0,140.3,134.9,20,4,4,135.0,140.0,944.0
22861606,2025-02-01,18,10,0.357,1176.0,123.9,117.6,,,2,118.0,124.0,1176.0
22861606,2025-03-01,20,11,0.355,1486.0,135.0,135.1,10,11,2,135.0,135.0,1486.0
22861606,2025-04-01,18,12,0.4,1631.0,136.5,135.9,29,4,2,136.0,137.0,1631.0
22861606,2025-05-01,18,13,0.419,1913.0,145.0,147.2,72,2,1,147.0,145.0,1913.0
22861606,2025-06-01,21,9,0.3,1313.0,138.1,145.9,3,4,2,146.0,138.0,1313.0
22861606,2025-07-01,18,13,0.419,1892.0,148.8,145.5,8,3,2,146.0,149.0,1892.0
22861606,2025-08-01,28,3,0.097,529.0,144.7,176.3,36,1,2,176.0,145.0,529.0
22861606,2025-09-01,26,4,0.133,580.0,140.8,145.0,23,2,2,145.0,141.0,580.0
22861606,2025-10-01,13,18,0.581,3020.0,164.8,167.8,18,4,2,168.0,165.0,3020.0
22861606,2025-11-01,5,25,0.833,4225.0,165.4,169.0,19,2,2,169.0,165.0,4225.0
22861606,2025-12-01,16,15,0.484,2412.0,157.7,160.8,22,5,2,161.0,158.0,2412.0
22861606,2026-01-01,12,19,0.613,2740.0,147.1,144.2,2,5,2,144.0,147.0,2740.0
31290170,2025-02-01,9,19,0.679,2357.0,121.9,124.1,8,2,2,124.0,122.0,2357.0
31290170,2025-03-01,11,20,0.645,2773.0,139.8,138.7,9,2,3,139.0,140.0,2773.0
31290170,2025-04-01,26,4,0.133,626.0,154.4,156.5,1,4,3,157.0,154.0,626.0
31290170,2025-05-01,8,23,0.742,4774.0,208.1,207.6,14,3,17,208.0,208.0,4774.0
31290170,2025-06-01,4,26,0.867,4838.0,185.5,186.1,11,3,30,186.0,186.0,4838.0
31290170,2025-07-01,19,12,0.387,1739.0,149.3,144.9,8,11,13,145.0,149.0,1739.0
31290170,2025-08-01,14,17,0.548,2358.0,138.4,138.7,12,3,2,139.0,138.0,2358.0
31290170,2025-09-01,18,12,0.4,2075.0,163.0,172.9,18,2,2,173.0,163.0,2075.0
31290170,2025-10-01,9,22,0.71,4853.0,213.7,220.6,3,3,2,221.0,214.0,4853.0
31290170,2025-11-01,27,3,0.1,448.0,158.8,149.3,1,3,4,149.0,159.0,448.0
31290170,2025-12-01,26,5,0.161,838.0,152.7,167.6,1,8,5,168.0,153.0,838.0
31290170,2026-01-01,20,11,0.355,1666.0,137.0,151.5,5,2,5,152.0,137.0,1666.0
25446261,2025-02-01,13,15,0.536,1773.0,122.9,118.2,7,2,1,118.0,123.0,1773.0
25446261,2025-03-01,8,23,0.742,3213.0,145.7,139.7,54,2,1,140.0,146.0,3213.0
25446261,2025-04-01,16,14,0.467,2156.0,148.9,154.0,1,4,1,154.0,149.0,2156.0
25446261,2025-05-01,13,18,0.581,3791.0,196.3,210.6,24,2,1,211.0,196.0,3791.0
25446261,2025-06-01,9,21,0.7,4061.0,192.9,193.4,34,4,1,193.0,193.0,4061.0
25446261,2025-07-01,11,20,0.645,3538.0,171.1,176.9,3,3,1,177.0,171.0,3538.0
25446261,2025-08-01,20,11,0.355,1274.0,133.2,115.8,5,2,1,116.0,133.0,1274.0
25446261,2025-09-01,28,2,0.067,356.0,133.7,178.0,1,2,1,178.0,134.0,356.0
25446261,2025-10-01,11,20,0.645,3641.0,177.4,182.1,11,2,1,182.0,177.0,3641.0
25446261,2025-11-01,26,4,0.133,910.0,165.5,227.5,3,4,1,228.0,166.0,910.0
25446261,2025-12-01,12,19,0.613,3377.0,170.6,177.7,4,2,1,178.0,171.0,3377.0
25446261,2026-01-01,10,21,0.677,3221.0,157.5,153.4,3,21,1,153.0,158.0,3221.0
20036662,2025-02-01,23,5,0.179,662.0,132.3,132.4,8,2,2,132.0,132.0,662.0
20036662,2025-03-01,13,18,0.581,2378.0,131.3,132.1,23,4,2,132.0,131.0,2378.0
20036662,2025-04-01,15,15,0.5,2049.0,135.7,136.6,29,3,2,137.0,136.0,2049.0
20036662,2025-05-01,10,21,0.677,3083.0,146.0,146.8,17,1,2,147.0,146.0,3083.0
20036662,2025-06-01,18,12,0.4,2072.0,165.4,172.7,54,2,2,173.0,165.0,2072.0
20036662,2025-07-01,20,11,0.355,1797.0,156.7,163.4,87,3,2,163.0,157.0,1797.0
20036662,2025-08-01,15,16,0.516,2293.0,139.9,143.3,45,1,2,143.0,140.0,2293.0
20036662,2025-09-01,14,16,0.533,2256.0,138.6,141.0,4,1,2,141.0,139.0,2256.0
20036662,2025-10-01,9,22,0.71,3212.0,143.0,146.0,51,5,2,146.0,143.0,3212.0
20036662,2025-11-01,3,27,0.9,4096.0,151.5,151.7,38,4,2,152.0,152.0,4096.0
20036662,2025-12-01,16,15,0.484,2236.0,146.7,149.1,78,3,2,149.0,147.0,2236.0
20036662,2026-01-01,17,14,0.452,1990.0,147.2,142.1,4,2,2,142.0,147.0,1990.0
20725387,2025-02-01,28,0,0.0,0.0,272.7,,,,4,,273.0,0.0
20725387,2025-03-01,0,31,1.0,8484.0,273.7,273.7,22,15,4,274.0,274.0,8484.0
20725387,2025-04-01,12,18,0.6,5347.0,285.9,297.1,43,4,4,297.0,286.0,5347.0
20725387,2025-05-01,12,19,0.613,6766.0,344.5,356.1,25,2,4,356.0,345.0,6766.0
20725387,2025-06-01,8,22,0.733,7821.0,396.8,355.5,12,6,3,356.0,397.0,7821.0
20725387,2025-07-01,14,17,0.548,5409.0,302.9,318.2,15,1,4,318.0,303.0,5409.0
20725387,2025-08-01,15,16,0.516,4324.0,290.9,270.2,41,5,4,270.0,291.0,4324.0
20725387,2025-09-01,18,12,0.4,3313.0,285.8,276.1,183,6,4,276.0,286.0,3313.0
20725387,2025-10-01,19,12,0.387,3661.0,303.4,305.1,144,3,4,305.0,303.0,3661.0
20725387,2025-11-01,22,8,0.267,2783.0,342.8,347.9,26,2,2,348.0,343.0,2783.0
20725387,2025-12-01,17,14,0.452,5031.0,336.9,359.4,55,4,2,359.0,337.0,5031.0
20725387,2026-01-01,26,5,0.161,1724.0,281.6,344.8,52,2,2,345.0,282.0,1724.0
19986855,2025-02-01,16,12,0.429,631.0,52.2,52.6,1,12,5,53.0,52.0,631.0
19986855,2025-03-01,31,0,0.0,0.0,52.1,,,,5,,52.0,0.0
19986855,2025-04-01,30,0,0.0,0.0,52.4,,,,5,,52.0,0.0
19986855,2025-05-01,15,16,0.516,845.0,53.8,52.8,1,16,5,53.0,54.0,845.0
19986855,2025-06-01,13,17,0.567,968.0,56.3,56.9,1,17,5,57.0,56.0,968.0
19986855,2025-07-01,31,0,0.0,0.0,53.6,,,,5,,54.0,0.0
19986855,2025-08-01,31,0,0.0,0.0,52.1,,,,5,,52.0,0.0
19986855,2025-09-01,30,0,0.0,0.0,63.4,,,,5,,63.0,0.0
19986855,2025-10-01,31,0,0.0,0.0,53.6,,,,5,,54.0,0.0
19986855,2025-11-01,29,1,0.033,56.0,53.9,56.0,34,1,5,56.0,54.0,56.0
19986855,2025-12-01,31,0,0.0,0.0,54.5,,,,5,,55.0,0.0
19986855,2026-01-01,31,0,0.0,0.0,52.2,,,,5,,52.0,0.0
14758533,2025-02-01,8,20,0.714,1018.0,51.2,50.9,23,42,1,51.0,51.0,1018.0
14758533,2025-03-01,0,31,1.0,1619.0,52.2,52.2,6,5,1,52.0,52.0,1619.0
14758533,2025-04-01,10,20,0.667,1028.0,51.3,51.4,51,32,1,51.0,51.0,1028.0
