listing_id,date,vacant_days,reserved_days,occupancy,revenue,rate_avg,booked_rate_avg,booking_lead_time_avg,length_of_stay_avg,min_nights_avg,native_booked_rate_avg,native_rate_avg,native_revenue,month,year,demand_period
27806473,2025-09-01,8,22,0.733,3032.0,139.8,137.8,4.0,2.0,1.0,138.0,140.0,3032.0,9,2025,shoulder
27806473,2025-10-01,9,22,0.71,3824.0,177.0,173.8,7.0,4.0,1.0,174.0,177.0,3824.0,10,2025,shoulder
27806473,2025-11-01,9,21,0.7,3130.0,154.6,149.0,13.0,3.0,1.0,149.0,155.0,3130.0,11,2025,off-peak
27806473,2025-12-01,8,23,0.742,4073.0,172.2,177.1,12.0,2.0,1.0,177.0,172.0,4073.0,12,2025,peak
27806473,2026-01-01,18,13,0.419,2116.0,150.7,162.8,2.0,2.0,1.0,163.0,151.0,2116.0,1,2026,off-peak
728239,2025-02-01,16,12,0.429,927.0,77.4,77.2,1.0,16.0,1.0,77.0,77.0,927.0,2,2025,off-peak
728239,2025-03-01,24,7,0.226,528.0,75.6,75.4,23.0,1.0,1.0,75.0,76.0,528.0,3,2025,off-peak
728239,2025-04-01,30,0,0.0,0.0,79.6,,,,1.0,,80.0,0.0,4,2025,shoulder
728239,2025-05-01,31,0,0.0,0.0,79.8,,,,1.0,,80.0,0.0,5,2025,shoulder
728239,2025-06-01,1,29,0.967,2293.0,79.0,79.1,1.0,29.0,1.0,79.0,79.0,2293.0,6,2025,peak
728239,2025-07-01,31,0,0.0,0.0,80.0,,,,1.0,,80.0,0.0,7,2025,peak
728239,2025-08-01,19,12,0.387,971.0,80.9,80.9,14.0,4.0,1.0,81.0,81.0,971.0,8,2025,peak
728239,2025-09-01,30,0,0.0,0.0,80.1,,,,1.0,,80.0,0.0,9,2025,shoulder
728239,2025-10-01,25,6,0.194,475.0,79.5,79.2,1.0,6.0,1.0,79.0,80.0,475.0,10,2025,shoulder
728239,2025-11-01,30,0,0.0,0.0,82.9,,,,1.0,,83.0,0.0,11,2025,off-peak
728239,2025-12-01,31,0,0.0,0.0,84.4,,,,1.0,,84.0,0.0,12,2025,peak
728239,2026-01-01,31,0,0.0,0.0,83.0,,,,1.0,,83.0,0.0,1,2026,off-peak
18962353,2025-02-01,28,0,0.0,0.0,168.5,,,,1.0,,169.0,0.0,2,2025,off-peak
18962353,2025-03-01,31,0,0.0,0.0,165.3,,,,1.0,,165.0,0.0,3,2025,off-peak
18962353,2025-04-01,30,0,0.0,0.0,172.1,,,,1.0,,172.0,0.0,4,2025,shoulder
18962353,2025-05-01,31,0,0.0,0.0,170.2,,,,1.0,,170.0,0.0,5,2025,shoulder
18962353,2025-06-01,30,0,0.0,0.0,164.1,,,,1.0,,164.0,0.0,6,2025,peak
18962353,2025-07-01,31,0,0.0,0.0,169.3,,,,2.0,,169.0,0.0,7,2025,peak
18962353,2025-08-01,31,0,0.0,0.0,163.2,,,,3.0,,163.0,0.0,8,2025,peak
18962353,2025-09-01,30,0,0.0,0.0,222.9,,,,3.0,,223.0,0.0,9,2025,shoulder
18962353,2025-10-01,31,0,0.0,0.0,250.1,,,,3.0,,250.0,0.0,10,2025,shoulder
18962353,2025-11-01,30,0,0.0,0.0,243.3,,,,3.0,,243.0,0.0,11,2025,off-peak
18962353,2025-12-01,19,12,0.387,2905.0,243.0,242.1,1.0,12.0,3.0,242.0,243.0,2905.0,12,2025,peak
18962353,2026-01-01,29,2,0.065,564.0,253.7,282.0,41.0,2.0,2.0,282.0,254.0,564.0,1,2026,off-peak
29393829,2025-02-01,23,5,0.179,939.0,151.9,187.8,16.0,1.0,1.0,188.0,152.0,939.0,2,2025,off-peak
29393829,2025-03-01,19,12,0.387,2167.0,157.2,180.6,22.0,2.0,1.0,181.0,157.0,2167.0,3,2025,off-peak
29393829,2025-04-01,21,9,0.3,1401.0,149.8,155.7,25.0,1.0,1.0,156.0,150.0,1401.0,4,2025,shoulder
29393829,2025-05-01,17,14,0.452,2389.0,160.6,170.6,65.0,1.0,1.0,171.0,161.0,2389.0,5,2025,shoulder
29393829,2025-06-01,14,16,0.533,3041.0,188.2,190.1,17.0,2.0,1.0,190.0,188.0,3041.0,6,2025,peak
29393829,2025-07-01,20,11,0.355,1671.0,145.8,151.9,116.0,1.0,1.0,152.0,146.0,1671.0,7,2025,peak
29393829,2025-08-01,31,0,0.0,0.0,142.4,,,,1.0,,142.0,0.0,8,2025,peak
29393829,2025-09-01,15,15,0.5,2229.0,142.3,148.6,65.0,3.0,1.0,149.0,142.0,2229.0,9,2025,shoulder
29393829,2025-10-01,20,11,0.355,1750.0,154.6,159.1,59.0,2.0,1.0,159.0,155.0,1750.0,10,2025,shoulder
29393829,2025-11-01,22,8,0.267,1448.0,169.4,181.0,141.0,2.0,1.0,181.0,169.0,1448.0,11,2025,off-peak
29393829,2025-12-01,24,7,0.226,1186.0,169.0,169.4,85.0,2.0,1.0,169.0,169.0,1186.0,12,2025,peak
29393829,2026-01-01,22,9,0.29,1409.0,145.8,156.6,21.0,2.0,1.0,157.0,146.0,1409.0,1,2026,off-peak
32282135,2025-02-01,21,7,0.25,1527.0,202.6,218.1,5.0,1.0,1.0,218.0,203.0,1527.0,2,2025,off-peak
32282135,2025-03-01,14,17,0.548,3204.0,172.3,188.5,9.0,8.0,1.0,189.0,172.0,3204.0,3,2025,off-peak
32282135,2025-04-01,1,29,0.967,5184.0,177.6,178.8,5.0,1.0,1.0,179.0,178.0,5184.0,4,2025,shoulder
32282135,2025-05-01,16,15,0.484,3749.0,223.0,249.9,25.0,2.0,1.0,250.0,223.0,3749.0,5,2025,shoulder
32282135,2025-06-01,0,30,1.0,4605.0,153.5,153.5,102.0,63.0,1.0,154.0,154.0,4605.0,6,2025,peak
32282135,2025-07-01,0,31,1.0,3908.0,126.1,126.1,,,1.0,126.0,126.0,3908.0,7,2025,peak
32282135,2025-08-01,20,11,0.355,1975.0,158.4,179.5,36.0,2.0,1.0,180.0,158.0,1975.0,8,2025,peak
32282135,2025-09-01,26,4,0.133,760.0,190.6,190.0,10.0,2.0,1.0,190.0,191.0,760.0,9,2025,shoulder
32282135,2025-10-01,26,5,0.161,929.0,215.0,185.8,33.0,2.0,1.0,186.0,215.0,929.0,10,2025,shoulder
32282135,2025-11-01,17,13,0.433,2847.0,188.8,219.0,12.0,3.0,1.0,219.0,189.0,2847.0,11,2025,off-peak
32282135,2025-12-01,21,10,0.323,1730.0,156.5,173.0,5.0,2.0,1.0,173.0,157.0,1730.0,12,2025,peak
32282135,2026-01-01,20,11,0.355,1438.0,134.3,130.7,13.0,2.0,1.0,131.0,134.0,1438.0,1,2026,off-peak
12645545,2025-02-01,25,3,0.107,255.0,82.7,85.0,,,2.0,85.0,83.0,255.0,2,2025,off-peak
12645545,2025-03-01,27,4,0.129,337.0,83.0,84.2,23.0,4.0,2.0,84.0,83.0,337.0,3,2025,off-peak
12645545,2025-04-01,30,0,0.0,0.0,85.8,,,,2.0,,86.0,0.0,4,2025,shoulder
12645545,2025-05-01,20,11,0.355,924.0,85.0,84.0,11.0,5.0,2.0,84.0,85.0,924.0,5,2025,shoulder
12645545,2025-06-01,14,16,0.533,1655.0,103.2,103.4,6.0,7.0,2.0,103.0,103.0,1655.0,6,2025,peak
12645545,2025-07-01,12,19,0.613,1885.0,99.2,99.2,4.0,3.0,2.0,99.0,99.0,1885.0,7,2025,peak
12645545,2025-08-01,11,20,0.645,1756.0,88.9,87.8,2.0,5.0,2.0,88.0,89.0,1756.0,8,2025,peak
12645545,2025-09-01,17,13,0.433,1311.0,101.9,100.8,5.0,3.0,2.0,101.0,102.0,1311.0,9,2025,shoulder
12645545,2025-10-01,13,18,0.581,1908.0,104.6,106.0,15.0,4.0,2.0,106.0,105.0,1908.0,10,2025,shoulder
12645545,2025-11-01,20,10,0.333,949.0,99.5,94.9,3.0,7.0,2.0,95.0,100.0,949.0,11,2025,off-peak
12645545,2025-12-01,28,3,0.097,296.0,94.6,98.7,58.0,2.0,2.0,99.0,95.0,296.0,12,2025,peak
12645545,2026-01-01,19,12,0.387,1123.0,93.8,93.6,4.0,3.0,2.0,94.0,94.0,1123.0,1,2026,off-peak
17676454,2025-02-01,25,3,0.107,480.0,158.8,160.0,21.0,3.0,2.0,160.0,159.0,480.0,2,2025,off-peak
17676454,2025-03-01,14,17,0.548,2702.0,156.0,158.9,29.0,3.0,2.0,159.0,156.0,2702.0,3,2025,off-peak
17676454,2025-04-01,22,8,0.267,1264.0,155.7,158.0,43.0,2.0,2.0,158.0,156.0,1264.0,4,2025,shoulder
17676454,2025-05-01,23,8,0.258,1456.0,194.1,182.0,52.0,2.0,2.0,182.0,194.0,1456.0,5,2025,shoulder
17676454,2025-06-01,26,4,0.133,725.0,187.3,181.2,18.0,2.0,2.0,181.0,187.0,725.0,6,2025,peak
17676454,2025-07-01,15,16,0.516,2702.0,178.9,168.9,11.0,3.0,2.0,169.0,179.0,2702.0,7,2025,peak
17676454,2025-08-01,25,6,0.194,1308.0,219.9,218.0,8.0,2.0,2.0,218.0,220.0,1308.0,8,2025,peak
17676454,2025-09-01,22,8,0.267,1447.0,187.4,180.9,39.0,2.0,2.0,181.0,187.0,1447.0,9,2025,shoulder
17676454,2025-10-01,19,12,0.387,1898.0,157.3,158.2,106.0,3.0,2.0,158.0,157.0,1898.0,10,2025,shoulder
17676454,2025-11-01,9,21,0.7,3915.0,182.5,186.4,12.0,10.0,2.0,186.0,183.0,3915.0,11,2025,off-peak
17676454,2025-12-01,31,0,0.0,0.0,176.0,,,,2.0,,176.0,0.0,12,2025,peak
17676454,2026-01-01,31,0,0.0,0.0,192.9,,,,2.0,,193.0,0.0,1,2026,off-peak
9320861,2025-02-01,25,3,0.107,468.0,157.8,156.0,24.0,3.0,3.0,156.0,158.0,468.0,2,2025,off-peak
9320861,2025-03-01,16,15,0.484,2364.0,158.7,157.6,1.0,4.0,3.0,158.0,159.0,2364.0,3,2025,off-peak
9320861,2025-04-01,24,6,0.2,960.0,158.3,160.0,4.0,3.0,3.0,160.0,158.0,960.0,4,2025,shoulder
9320861,2025-05-01,4,27,0.871,4582.0,171.3,169.7,40.0,4.0,3.0,170.0,171.0,4582.0,5,2025,shoulder
9320861,2025-06-01,24,6,0.2,944.0,172.8,157.3,10.0,2.0,3.0,157.0,173.0,944.0,6,2025,peak
9320861,2025-07-01,3,28,0.903,4513.0,161.5,161.2,4.0,5.0,3.0,161.0,162.0,4513.0,7,2025,peak
9320861,2025-08-01,9,22,0.71,3441.0,158.0,156.4,6.0,12.0,3.0,156.0,158.0,3441.0,8,2025,peak
9320861,2025-09-01,1,29,0.967,4890.0,168.9,168.6,,,3.0,169.0,169.0,4890.0,9,2025,shoulder
9320861,2025-10-01,13,18,0.581,3114.0,171.8,173.0,10.0,4.0,3.0,173.0,172.0,3114.0,10,2025,shoulder
9320861,2025-11-01,21,9,0.3,1468.0,159.6,163.1,20.0,4.0,3.0,163.0,160.0,1468.0,11,2025,off-peak
9320861,2025-12-01,19,12,0.387,2002.0,161.7,166.8,1.0,6.0,3.0,167.0,162.0,2002.0,12,2025,peak
9320861,2026-01-01,31,0,0.0,0.0,157.1,,,,3.0,,157.0,0.0,1,2026,off-peak
28724153,2025-02-01,11,17,0.607,1678.0,95.4,98.7,49.0,1.0,1.0,99.0,95.0,1678.0,2,2025,off-peak
28724153,2025-03-01,4,27,0.871,3294.0,121.7,122.0,43.0,2.0,1.0,122.0,122.0,3294.0,3,2025,off-peak
28724153,2025-04-01,6,24,0.8,2771.0,111.8,115.5,30.0,2.0,1.0,116.0,112.0,2771.0,4,2025,shoulder
28724153,2025-05-01,10,21,0.677,2772.0,130.4,132.0,36.0,1.0,1.0,132.0,130.0,2772.0,5,2025,shoulder
28724153,2025-06-01,12,18,0.6,2529.0,140.4,140.5,37.0,2.0,1.0,141.0,140.0,2529.0,6,2025,peak
28724153,2025-07-01,6,25,0.806,3879.0,152.7,155.2,34.0,2.0,2.0,155.0,153.0,3879.0,7,2025,peak
28724153,2025-08-01,8,23,0.742,2878.0,122.4,125.1,7.0,2.0,3.0,125.0,122.0,2878.0,8,2025,peak
28724153,2025-09-01,17,13,0.433,1872.0,146.6,144.0,21.0,1.0,1.0,144.0,147.0,1872.0,9,2025,shoulder
28724153,2025-10-01,3,28,0.903,3505.0,125.1,125.2,29.0,1.0,2.0,125.0,125.0,3505.0,10,2025,shoulder
28724153,2025-11-01,4,26,0.867,3081.0,120.4,118.5,29.0,6.0,7.0,119.0,120.0,3081.0,11,2025,off-peak
28724153,2025-12-01,17,14,0.452,1380.0,100.6,98.6,5.0,2.0,6.0,99.0,101.0,1380.0,12,2025,peak
28724153,2026-01-01,24,7,0.226,812.0,105.1,116.0,8.0,1.0,1.0,116.0,105.0,812.0,1,2026,off-peak
20725349,2025-02-01,20,8,0.286,1059.0,137.5,132.4,21.0,4.0,2.0,132.0,138.0,1059.0,2,2025,off-peak
20725349,2025-03-01,18,13,0.419,1888.0,144.8,145.2,16.0,3.0,2.0,145.0,145.0,1888.0,3,2025,off-peak
20725349,2025-04-01,20,10,0.333,1376.0,146.7,137.6,15.0,2.0,2.0,138.0,147.0,1376.0,4,2025,shoulder
20725349,2025-05-01,22,9,0.29,1440.0,165.2,160.0,10.0,1.0,2.0,160.0,165.0,1440.0,5,2025,shoulder
20725349,2025-06-01,18,12,0.4,2103.0,183.9,175.2,3.0,2.0,2.0,175.0,184.0,2103.0,6,2025,peak
20725349,2025-07-01,6,25,0.806,3410.0,134.6,136.4,17.0,4.0,2.0,136.0,135.0,3410.0,7,2025,peak
20725349,2025-08-01,8,23,0.742,3055.0,131.9,132.8,24.0,3.0,2.0,133.0,132.0,3055.0,8,2025,peak
20725349,2025-09-01,20,10,0.333,1431.0,139.2,143.1,9.0,3.0,2.0,143.0,139.0,1431.0,9,2025,shoulder
20725349,2025-10-01,22,9,0.29,1210.0,141.1,134.4,7.0,2.0,2.0,134.0,141.0,1210.0,10,2025,shoulder
20725349,2025-11-01,19,11,0.367,2152.0,194.2,195.6,3.0,3.0,2.0,196.0,194.0,2152.0,11,2025,off-peak
20725349,2025-12-01,22,9,0.29,1717.0,186.6,190.8,19.0,5.0,2.0,191.0,187.0,1717.0,12,2025,peak
20725349,2026-01-01,10,21,0.677,3138.0,142.9,149.4,4.0,9.0,2.0,149.0,143.0,3138.0,1,2026,off-peak
28153655,2025-02-01,15,13,0.464,1528.0,112.4,117.5,7.0,2.0,1.0,118.0,112.0,1528.0,2,2025,off-peak
28153655,2025-03-01,11,20,0.645,2808.0,132.3,140.4,10.0,2.0,1.0,140.0,132.0,2808.0,3,2025,off-peak
28153655,2025-04-01,20,10,0.333,1391.0,140.3,139.1,4.0,1.0,1.0,139.0,140.0,1391.0,4,2025,shoulder
28153655,2025-05-01,12,19,0.613,3939.0,207.4,207.3,10.0,1.0,1.0,207.0,207.0,3939.0,5,2025,shoulder
28153655,2025-06-01,5,25,0.833,4181.0,164.7,167.2,21.0,8.0,1.0,167.0,165.0,4181.0,6,2025,peak
28153655,2025-07-01,10,21,0.677,3475.0,159.0,165.5,4.0,3.0,1.0,166.0,159.0,3475.0,7,2025,peak
28153655,2025-08-01,7,24,0.774,3064.0,126.2,127.7,14.0,4.0,1.0,128.0,126.0,3064.0,8,2025,peak
28153655,2025-09-01,8,22,0.733,2814.0,134.2,127.9,7.0,2.0,1.0,128.0,134.0,2814.0,9,2025,shoulder
28153655,2025-10-01,5,26,0.839,4799.0,179.2,184.6,15.0,2.0,1.0,185.0,179.0,4799.0,10,2025,shoulder
28153655,2025-11-01,8,22,0.733,3446.0,154.4,156.6,6.0,3.0,1.0,157.0,154.0,3446.0,11,2025,off-peak
28153655,2025-12-01,6,25,0.806,4128.0,167.1,165.1,12.0,2.0,1.0,165.0,167.0,4128.0,12,2025,peak
28153655,2026-01-01,10,21,0.677,3273.0,150.4,155.9,2.0,2.0,1.0,156.0,150.0,3273.0,1,2026,off-peak
15563888,2025-02-01,28,0,0.0,0.0,130.6,,,,30.0,,131.0,0.0,2,2025,off-peak
15563888,2025-03-01,28,3,0.097,393.0,135.5,131.0,1.0,1.0,30.0,131.0,136.0,393.0,3,2025,off-peak
15563888,2025-04-01,30,0,0.0,0.0,136.8,,,,30.0,,137.0,0.0,4,2025,shoulder
15563888,2025-05-01,31,0,0.0,0.0,126.7,,,,30.0,,127.0,0.0,5,2025,shoulder
15563888,2025-06-01,25,5,0.167,639.0,125.7,127.8,238.0,46.0,30.0,128.0,126.0,639.0,6,2025,peak
15563888,2025-07-01,0,31,1.0,4117.0,132.8,132.8,,,30.0,133.0,133.0,4117.0,7,2025,peak
15563888,2025-08-01,15,16,0.516,1976.0,117.2,123.5,1.0,22.0,30.0,124.0,117.0,1976.0,8,2025,peak
15563888,2025-09-01,14,16,0.533,1935.0,117.9,120.9,,,30.0,121.0,118.0,1935.0,9,2025,shoulder
15563888,2025-10-01,31,0,0.0,0.0,112.3,,,,30.0,,112.0,0.0,10,2025,shoulder
15563888,2025-11-01,30,0,0.0,0.0,115.1,,,,30.0,,115.0,0.0,11,2025,off-peak
15563888,2025-12-01,31,0,0.0,0.0,118.8,,,,30.0,,119.0,0.0,12,2025,peak
15563888,2026-01-01,31,0,0.0,0.0,113.7,,,,30.0,,114.0,0.0,1,2026,off-peak
30293819,2025-02-01,19,9,0.321,1118.0,116.7,124.2,7.0,3.0,3.0,124.0,117.0,1118.0,2,2025,off-peak
30293819,2025-03-01,15,16,0.516,2325.0,144.6,145.3,28.0,3.0,3.0,145.0,145.0,2325.0,3,2025,off-peak
30293819,2025-04-01,15,15,0.5,2326.0,150.8,155.1,38.0,6.0,3.0,155.0,151.0,2326.0,4,2025,shoulder
30293819,2025-05-01,3,28,0.903,5458.0,194.1,194.9,21.0,4.0,3.0,195.0,194.0,5458.0,5,2025,shoulder
30293819,2025-06-01,10,20,0.667,3326.0,164.4,166.3,21.0,15.0,30.0,166.0,164.0,3326.0,6,2025,peak
30293819,2025-07-01,0,31,1.0,4734.0,152.7,152.7,12.0,6.0,25.0,153.0,153.0,4734.0,7,2025,peak
30293819,2025-08-01,14,17,0.548,2343.0,137.8,137.8,17.0,2.0,2.0,138.0,138.0,2343.0,8,2025,peak
30293819,2025-09-01,12,18,0.6,2807.0,148.2,155.9,32.0,3.0,2.0,156.0,148.0,2807.0,9,2025,shoulder
30293819,2025-10-01,9,22,0.71,4750.0,218.5,215.9,40.0,3.0,2.0,216.0,219.0,4750.0,10,2025,shoulder
30293819,2025-11-01,8,22,0.733,3550.0,160.0,161.4,11.0,4.0,5.0,161.0,160.0,3550.0,11,2025,off-peak
30293819,2025-12-01,25,6,0.194,816.0,143.4,136.0,2.0,2.0,5.0,136.0,143.0,816.0,12,2025,peak
30293819,2026-01-01,24,7,0.226,944.0,140.3,134.9,20.0,4.0,4.0,135.0,140.0,944.0,1,2026,off-peak
22861606,2025-02-01,18,10,0.357,1176.0,123.9,117.6,,,2.0,118.0,124.0,1176.0,2,2025,off-peak
22861606,2025-03-01,20,11,0.355,1486.0,135.0,135.1,10.0,11.0,2.0,135.0,135.0,1486.0,3,2025,off-peak
22861606,2025-04-01,18,12,0.4,1631.0,136.5,135.9,29.0,4.0,2.0,136.0,137.0,1631.0,4,2025,shoulder
22861606,2025-05-01,18,13,0.419,1913.0,145.0,147.2,72.0,2.0,1.0,147.0,145.0,1913.0,5,2025,shoulder
22861606,2025-06-01,21,9,0.3,1313.0,138.1,145.9,3.0,4.0,2.0,146.0,138.0,1313.0,6,2025,peak
22861606,2025-07-01,18,13,0.419,1892.0,148.8,145.5,8.0,3.0,2.0,146.0,149.0,1892.0,7,2025,peak
22861606,2025-08-01,28,3,0.097,529.0,144.7,176.3,36.0,1.0,2.0,176.0,145.0,529.0,8,2025,peak
22861606,2025-09-01,26,4,0.133,580.0,140.8,145.0,23.0,2.0,2.0,145.0,141.0,580.0,9,2025,shoulder
22861606,2025-10-01,13,18,0.581,3020.0,164.8,167.8,18.0,4.0,2.0,168.0,165.0,3020.0,10,2025,shoulder
22861606,2025-11-01,5,25,0.833,4225.0,165.4,169.0,19.0,2.0,2.0,169.0,165.0,4225.0,11,2025,off-peak
22861606,2025-12-01,16,15,0.484,2412.0,157.7,160.8,22.0,5.0,2.0,161.0,158.0,2412.0,12,2025,peak
22861606,2026-01-01,12,19,0.613,2740.0,147.1,144.2,2.0,5.0,2.0,144.0,147.0,2740.0,1,2026,off-peak
31290170,2025-02-01,9,19,0.679,2357.0,121.9,124.1,8.0,2.0,2.0,124.0,122.0,2357.0,2,2025,off-peak
31290170,2025-03-01,11,20,0.645,2773.0,139.8,138.7,9.0,2.0,3.0,139.0,140.0,2773.0,3,2025,off-peak
31290170,2025-04-01,26,4,0.133,626.0,154.4,156.5,1.0,4.0,3.0,157.0,154.0,626.0,4,2025,shoulder
31290170,2025-05-01,8,23,0.742,4774.0,208.1,207.6,14.0,3.0,17.0,208.0,208.0,4774.0,5,2025,shoulder
31290170,2025-06-01,4,26,0.867,4838.0,185.5,186.1,11.0,3.0,30.0,186.0,186.0,4838.0,6,2025,peak
31290170,2025-07-01,19,12,0.387,1739.0,149.3,144.9,8.0,11.0,13.0,145.0,149.0,1739.0,7,2025,peak
31290170,2025-08-01,14,17,0.548,2358.0,138.4,138.7,12.0,3.0,2.0,139.0,138.0,2358.0,8,2025,peak
31290170,2025-09-01,18,12,0.4,2075.0,163.0,172.9,18.0,2.0,2.0,173.0,163.0,2075.0,9,2025,shoulder
31290170,2025-10-01,9,22,0.71,4853.0,213.7,220.6,3.0,3.0,2.0,221.0,214.0,4853.0,10,2025,shoulder
31290170,2025-11-01,27,3,0.1,448.0,158.8,149.3,1.0,3.0,4.0,149.0,159.0,448.0,11,2025,off-peak
31290170,2025-12-01,26,5,0.161,838.0,152.7,167.6,1.0,8.0,5.0,168.0,153.0,838.0,12,2025,peak
31290170,2026-01-01,20,11,0.355,1666.0,137.0,151.5,5.0,2.0,5.0,152.0,137.0,1666.0,1,2026,off-peak
25446261,2025-02-01,13,15,0.536,1773.0,122.9,118.2,7.0,2.0,1.0,118.0,123.0,1773.0,2,2025,off-peak
25446261,2025-03-01,8,23,0.742,3213.0,145.7,139.7,54.0,2.0,1.0,140.0,146.0,3213.0,3,2025,off-peak
25446261,2025-04-01,16,14,0.467,2156.0,148.9,154.0,1.0,4.0,1.0,154.0,149.0,2156.0,4,2025,shoulder
25446261,2025-05-01,13,18,0.581,3791.0,196.3,210.6,24.0,2.0,1.0,211.0,196.0,3791.0,5,2025,shoulder
25446261,2025-06-01,9,21,0.7,4061.0,192.9,193.4,34.0,4.0,1.0,193.0,193.0,4061.0,6,2025,peak
25446261,2025-07-01,11,20,0.645,3538.0,171.1,176.9,3.0,3.0,1.0,177.0,171.0,3538.0,7,2025,peak
25446261,2025-08-01,20,11,0.355,1274.0,133.2,115.8,5.0,2.0,1.0,116.0,133.0,1274.0,8,2025,peak
25446261,2025-09-01,28,2,0.067,356.0,133.7,178.0,1.0,2.0,1.0,178.0,134.0,356.0,9,2025,shoulder
25446261,2025-10-01,11,20,0.645,3641.0,177.4,182.1,11.0,2.0,1.0,182.0,177.0,3641.0,10,2025,shoulder
25446261,2025-11-01,26,4,0.133,910.0,165.5,227.5,3.0,4.0,1.0,228.0,166.0,910.0,11,2025,off-peak
25446261,2025-12-01,12,19,0.613,3377.0,170.6,177.7,4.0,2.0,1.0,178.0,171.0,3377.0,12,2025,peak
25446261,2026-01-01,10,21,0.677,3221.0,157.5,153.4,3.0,21.0,1.0,153.0,158.0,3221.0,1,2026,off-peak
20036662,2025-02-01,23,5,0.179,662.0,132.3,132.4,8.0,2.0,2.0,132.0,132.0,662.0,2,2025,off-peak
20036662,2025-03-01,13,18,0.581,2378.0,131.3,132.1,23.0,4.0,2.0,132.0,131.0,2378.0,3,2025,off-peak
20036662,2025-04-01,15,15,0.5,2049.0,135.7,136.6,29.0,3.0,2.0,137.0,136.0,2049.0,4,2025,shoulder
20036662,2025-05-01,10,21,0.677,3083.0,146.0,146.8,17.0,1.0,2.0,147.0,146.0,3083.0,5,2025,shoulder
20036662,2025-06-01,18,12,0.4,2072.0,165.4,172.7,54.0,2.0,2.0,173.0,165.0,2072.0,6,2025,peak
20036662,2025-07-01,20,11,0.355,1797.0,156.7,163.4,87.0,3.0,2.0,163.0,157.0,1797.0,7,2025,peak
20036662,2025-08-01,15,16,0.516,2293.0,139.9,143.3,45.0,1.0,2.0,143.0,140.0,2293.0,8,2025,peak
20036662,2025-09-01,14,16,0.533,2256.0,138.6,141.0,4.0,1.0,2.0,141.0,139.0,2256.0,9,2025,shoulder
20036662,2025-10-01,9,22,0.71,3212.0,143.0,146.0,51.0,5.0,2.0,146.0,143.0,3212.0,10,2025,shoulder
20036662,2025-11-01,3,27,0.9,4096.0,151.5,151.7,38.0,4.0,2.0,152.0,152.0,4096.0,11,2025,off-peak
20036662,2025-12-01,16,15,0.484,2236.0,146.7,149.1,78.0,3.0,2.0,149.0,147.0,2236.0,12,2025,peak
20036662,2026-01-01,17,14,0.452,1990.0,147.2,142.1,4.0,2.0,2.0,142.0,147.0,1990.0,1,2026,off-peak
20725387,2025-02-01,28,0,0.0,0.0,272.7,,,,4.0,,273.0,0.0,2,2025,off-peak
20725387,2025-03-01,0,31,1.0,8484.0,273.7,273.7,22.0,15.0,4.0,274.0,274.0,8484.0,3,2025,off-peak
20725387,2025-04-01,12,18,0.6,5347.0,285.9,297.1,43.0,4.0,4.0,297.0,286.0,5347.0,4,2025,shoulder
20725387,2025-05-01,12,19,0.613,6766.0,344.5,356.1,25.0,2.0,4.0,356.0,345.0,6766.0,5,2025,shoulder
20725387,2025-06-01,8,22,0.733,7821.0,396.8,355.5,12.0,6.0,3.0,356.0,397.0,7821.0,6,2025,peak
20725387,2025-07-01,14,17,0.548,5409.0,302.9,318.2,15.0,1.0,4.0,318.0,303.0,5409.0,7,2025,peak
20725387,2025-08-01,15,16,0.516,4324.0,290.9,270.2,41.0,5.0,4.0,270.0,291.0,4324.0,8,2025,peak
20725387,2025-09-01,18,12,0.4,3313.0,285.8,276.1,183.0,6.0,4.0,276.0,286.0,3313.0,9,2025,shoulder
20725387,2025-10-01,19,12,0.387,3661.0,303.4,305.1,144.0,3.0,4.0,305.0,303.0,3661.0,10,2025,shoulder
20725387,2025-11-01,22,8,0.267,2783.0,342.8,347.9,26.0,2.0,2.0,348.0,343.0,2783.0,11,2025,off-peak
20725387,2025-12-01,17,14,0.452,5031.0,336.9,359.4,55.0,4.0,2.0,359.0,337.0,5031.0,12,2025,peak
20725387,2026-01-01,26,5,0.161,1724.0,281.6,344.8,52.0,2.0,2.0,345.0,282.0,1724.0,1,2026,off-peak
19986855,2025-02-01,16,12,0.429,631.0,52.2,52.6,1.0,12.0,5.0,53.0,52.0,631.0,2,2025,off-peak
19986855,2025-03-01,31,0,0.0,0.0,52.1,,,,5.0,,52.0,0.0,3,2025,off-peak
19986855,2025-04-01,30,0,0.0,0.0,52.4,,,,5.0,,52.0,0.0,4,2025,shoulder
19986855,2025-05-01,15,16,0.516,845.0,53.8,52.8,1.0,16.0,5.0,53.0,54.0,845.0,5,2025,shoulder
19986855,2025-06-01,13,17,0.567,968.0,56.3,56.9,1.0,17.0,5.0,57.0,56.0,968.0,6,2025,peak
19986855,2025-07-01,31,0,0.0,0.0,53.6,,,,5.0,,54.0,0.0,7,2025,peak
19986855,2025-08-01,31,0,0.0,0.0,52.1,,,,5.0,,52.0,0.0,8,2025,peak
19986855,2025-09-01,30,0,0.0,0.0,63.4,,,,5.0,,63.0,0.0,9,2025,shoulder
19986855,2025-10-01,31,0,0.0,0.0,53.6,,,,5.0,,54.0,0.0,10,2025,shoulder
