term,ttm_occupancy,ttm_avg_rate,ttm_revenue
exercise_equipment,0.08692258347138015,0.0645173895807552,0.12429489187940798
exercise_equipment air_conditioning,0.024398124552086495,-0.02213133929660338,0.002152417647961272
exercise_equipment books_and_reading_material,0.029456363052885383,0.18583227112169853,0.20374148833438954
exercise_equipment crib,0.10869681766435313,-0.04373179607608764,0.022965621335700067
exercise_equipment outlet_covers,0.02892398803449024,-0.022074061205587685,0.003403028059109645
exercise_equipment patio_or_balcony,-0.06610910409272212,-0.011607666538190883,-0.040001812762648296
exercise_equipment pool_table,0.06954374338382131,0.07195671053488364,0.0825748764645302
exercise_equipment shower_gel,-0.10805351869791308,-0.022190517668058796,-0.06245856850106895
exterior_security_cameras_on_property,0.0004008645634655418,0.03235326141764042,0.07612931096714139
exterior_security_cameras_on_property smoke_alarm,0.0004008645634655418,0.03235326141764042,0.07612931096714139
extra_pillows_and_blankets,0.09649865432985873,-0.03417022552765865,0.012075373905072904
extra_pillows_and_blankets ethernet_connection,-0.05576900696468255,0.025887915281414008,-0.044026699288274886
extra_pillows_and_blankets free_street_parking,-0.05301609092182584,0.07211718268018685,0.08702266370552862
extra_pillows_and_blankets iron,0.07165265445676858,-0.1029422691262624,-0.061584726920496824
extra_pillows_and_blankets microwave,-0.15438116610271008,-0.010071813006914145,-0.10455488652274378
extra_pillows_and_blankets outdoor_furniture,-0.05385620926728165,0.007653192315562825,-0.026263833693589977
extra_pillows_and_blankets roomdarkening_shades,0.08001704300918532,0.062183840423370676,0.09909327971457904
fabulous,-0.010711757125554059,-0.006054943087802339,-0.013814731093520959
fabulous fourth,-0.010711757125554059,-0.006054943087802339,-0.013814731093520959
family,-0.07391456663735729,0.060423287973830765,0.009951016256728661
family home,-0.08434821324809733,0.03786339256568739,-0.026602515249598595
family retreat,-0.015013498276600921,0.026501424262470912,0.04157761657918174
fantastic,-0.0472538026569341,-0.013496939065597765,-0.029738348500080027
fantastic view,-0.0472538026569341,-0.013496939065597765,-0.029738348500080027
fav,-0.06575038443259944,-0.0381255404094617,-0.058028832972115446
fav tv,-0.06575038443259944,-0.0381255404094617,-0.058028832972115446
fee,-0.07938916470985719,-0.04863852573100787,-0.06941142470535702
fee hair_dryer,-0.07938916470985719,-0.04863852573100787,-0.06941142470535702
fenced,0.05062455357726669,0.03303874126057721,0.07152815077605813
fenced yard,0.05272086695866609,0.03337185302238053,0.07276008253975329
filled,0.05064661234862149,0.03424854906710601,0.07162079197320295
filled bedroom,0.05064661234862149,0.03424854906710601,0.07162079197320295
fine,-0.014652989404662295,0.006510823286508757,-0.0014643752250415203
fine dining,-0.014652989404662295,0.006510823286508757,-0.0014643752250415203
fire_extinguisher,0.05778080229466231,0.017683955563813906,0.08202268475657655
fire_extinguisher bidet,-0.036620288219221815,0.07271616824831899,0.0025999387211244123
fire_extinguisher essentials,-0.17676698429630977,0.04716534821996842,-0.03159022484978962
fire_extinguisher first_aid_kit,0.02338397658460411,0.09768829308141969,0.13321712899454133
fire_extinguisher kitchen,-0.0670293370082036,0.0012736750895143496,-0.037133656186192104
fire_extinguisher luggage_dropoff_allowed,0.051184819600082906,-0.03491202671180164,-0.01088724408845039
fire_extinguisher wifi,0.11532875319126008,-0.13375138161584813,-0.0686916175202155
fire_pit,0.21348377367838614,0.13438929483535134,0.21958033992968484
fire_pit bbq_grill,0.01066892866219421,0.002752609648743413,0.026113092657027083
fire_pit dishes_and_silverware,-0.054268239385561155,0.012734275413494525,-0.027503064622369528
fire_pit dishwasher,0.007811835016247059,-0.05131347172439449,-0.05457115725941586
fire_pit outdoor_furniture,0.22337737658162393,0.15583348880924444,0.2432568200873264
firepit,0.1864819191287874,-0.056178772824969164,0.032534391045230496
firepit del,0.1864819191287874,-0.056178772824969164,0.032534391045230496
fireplace,-0.0857825851112815,-0.029324046113533488,-0.09045601421446325
fireplace great,-0.0857825851112815,-0.029324046113533488,-0.09045601421446325
fireplace_guards,-0.014891293927496533,0.13195862774644934,0.10934108249264737
fireplace_guards air_conditioning,-0.015712679851599663,0.1593943047381973,0.13034506662934683
fireplace_guards baby_safety_gates,0.009575712617221548,0.018643225620381933,0.036861415318528844
fireplace_guards babysitter_recommendations,-0.04661810687943532,0.07663033654006568,0.04287944684652554
fireplace_guards board_games,0.011408329090250488,0.010761714756131874,0.013757907448817679
fireplace_guards crib,0.0677732475788413,-0.04094962604291094,-0.01737893092885818
fireplace_guards hot_water,-0.06575038443259944,-0.0381255404094617,-0.058028832972115446
fireplace_guards pack_n_playtravel_crib,-0.041583951126521836,0.01575504817022069,-0.016619409276500945
first_aid_kit,-0.06217266113436167,0.15213652306330322,0.1416281245062114
first_aid_kit backyard,-0.06148136718256558,0.07932485513964062,0.09118173510360476
first_aid_kit essentials,-0.0526458269945162,-0.010290799710785226,-0.030636481810646016
first_aid_kit fire_extinguisher,-0.19551944029901533,0.057915783897061555,-0.07434477870926995
first_aid_kit wifi,0.028687164849264833,0.10233919447603333,0.13641175030032884
fishing,-0.08465181501122859,0.046659986583219556,-0.016483346297619647
fishing sleeps,-0.08465181501122859,0.046659986583219556,-0.016483346297619647
fitness,0.0011308013780927913,-0.024463227460376314,-0.010395265845110429
fitness center,0.0011308013780927913,-0.024463227460376314,-0.010395265845110429
flat,-0.015419377229082059,-0.00739521785921625,-0.016714143306360934
flat br,-0.010711757125554059,-0.006054943087802339,-0.013814731093520959
flat southend,-0.02688049300738599,-0.007924949464410526,-0.017208826678694323
floor,-0.07121953325515963,-0.019625805928702902,-0.04184047510482315
floor flat,-0.02688049300738599,-0.007924949464410526,-0.017208826678694323
floor plan,-0.06694941053086677,-0.01250599318765975,-0.03433882124708622
floor south,-0.015678988761982978,-0.026839349896178945,-0.027722439687939353
fold,-0.0004157834232034988,-0.0408624845671129,-0.03986959866532901
fold housekeeping,-0.0004157834232034988,-0.0408624845671129,-0.03986959866532901
food,-0.0017805336021196707,0.005347622848091429,0.013443003683052198
food halls,-0.0017805336021196707,0.005347622848091429,0.013443003683052198
fourth,-0.010711757125554059,-0.006054943087802339,-0.013814731093520959
fourth ward,-0.010711757125554059,-0.006054943087802339,-0.013814731093520959
free,0.0026864358039607595,0.042951847105965155,0.056106160065508115
free bathtub,-0.06918173892155713,0.025072317166786616,-0.020231792779810367
free parking,0.031916717433697825,0.029195916537600786,0.0614480518705274
free tv,-0.006900242613258642,0.02918975358681382,0.028885406743761766
free_parking_on_premises bathtub,-0.09265159600994725,0.11486513555134897,0.014456984894070025
free_parking_on_premises ceiling_fan,-0.047968650395241126,0.06521958112902931,0.01464795829876934
free_parking_on_premises elevator,0.01985297573394607,0.036706246514690344,0.035506656294592806
free_parking_on_premises ev_charger,-0.06823857782019581,-0.06127295952156978,-0.08094876045895218
free_parking_on_premises free_street_parking,0.160451562598543,0.0615388545502328,0.14325569576910524
free_parking_on_premises hot_tub,0.01379595354552708,0.0361702334107759,0.04328001427847746
free_parking_on_premises hot_water,0.011227916008120281,0.032792342990970384,0.06790834696930209
free_parking_on_premises hot_water_kettle,-0.13387738228586962,-0.025842636392305877,-0.10914454129913377
free_parking_on_premises long_term_stays_allowed,-0.021357093119116776,-0.030784713834595176,-0.02599614819080666
free_parking_on_premises luggage_dropoff_allowed,-0.013545130387458571,-0.02099214709557072,-0.026760405467470764
free_parking_on_premises paid_parking_off_premises,-0.07940692243058343,-0.01598943062255069,-0.048787733878687296
free_parking_on_premises pets_allowed,-0.0033866099562905112,-0.0503929395338927,-0.03561585990538106
free_parking_on_premises pool,0.1412249181108588,-0.055034840957446235,0.02135907078746573
free_parking_on_premises portable_fans,-0.019600214192799784,-0.014036170440644449,-0.02554150141830514
free_parking_on_premises shampoo,-0.0670293370082036,0.0012736750895143496,-0.037133656186192104
free_parking_on_premises single_level_home,-0.09706434424775469,-0.0560273428207618,-0.09048200974638206
free_parking_on_premises smoking_allowed,-0.06461988595271237,0.16329757264283631,0.06423890147102734
free_street_parking,0.15871621968352026,0.030090258133110503,0.09826420965197556
free_street_parking breakfast,-0.050355292123515534,-0.028238816077698837,-0.04311565087157791
free_street_parking elevator,-0.006154414559535724,-0.009328773234654199,-0.015798186030104508
free_street_parking ethernet_connection,0.018042462681924016,0.13567321335320387,0.18258421842898995
free_street_parking ev_charger,0.034056401685295716,0.060432737853801474,0.0722951210435147
free_street_parking gym,-0.11438255946659567,-0.0203034224895091,-0.07282945966558706
free_street_parking heating,-0.10075377837329884,-0.012628026091981265,-0.060038785062968045
free_street_parking hot_tub,-0.008634590880927655,-0.03787146090455796,-0.038626820727857364
free_street_parking laundromat_nearby,-0.13080194812817933,-0.001156517348043043,-0.0692515565183541
free_street_parking long_term_stays_allowed,0.07559714827185787,-0.048277322683446255,-0.017568372770997924
free_street_parking luggage_dropoff_allowed,0.12833731439853788,-0.040234557038157696,0.006589721516433179
free_street_parking microwave,-0.0036086139019348737,-0.02334109938670218,-0.015588161399873903
free_street_parking outdoor_furniture,-0.10162248651671286,0.03942544173223351,-0.04817126630854977
free_street_parking paid_parking_off_premises,0.08824890236819273,-0.03316059589958704,0.020021384733859178
free_street_parking pets_allowed,-0.07811923490547416,0.2528154742087723,0.20646390158635214
free_street_parking pool,0.13331641530688146,-0.05526787265396472,-0.004721497212900009
free_street_parking single_level_home,0.062389859545952525,-0.14022702610448304,-0.08279365837796482
freezer,0.11210689475691456,0.10791311803765768,0.15142103892636727
freezer bathtub,0.02081844618232247,-0.026939789157509938,-0.02668117207948792
freezer coffee_maker,-0.008948728882490672,-0.13380641258485035,-0.1447709957066367
freezer dishwasher,0.09312151008725524,0.20582516000557172,0.26151051770984457
freezer hot_water,-0.09528093143277447,-0.01995884940220574,-0.05492122446337815
freezer hot_water_kettle,-0.08870992341023373,-0.043661324284568384,-0.06145333679210245
freezer outdoor_kitchen,-0.04661810687943532,0.07663033654006568,0.04287944684652554
freezer oven,0.03799932978651123,-0.031376099653980534,-0.0003807529926238947
freezer private_entrance,-0.1382597199242194,0.008847810509678264,-0.09584866909809754
freezer roomdarkening_shades,-0.09020103631813309,0.03453670045412698,-0.03718579027802955
freezer sound_system,0.007413553391174981,0.028890241412292544,0.03044687626880014
freezer stove,0.1673659697877683,-0.13163242957205049,-0.07251596840198783
fresh,-0.05334243379237328,0.011227269418127588,-0.026557418051155753
fresh new,-0.05334243379237328,0.011227269418127588,-0.026557418051155753
friend,-0.05191013738457161,0.007882618170149779,-0.009554496177884945
friend bathtub,-0.05191013738457161,0.007882618170149779,-0.009554496177884945
friendly,0.029096761062635715,0.012873609667970408,0.006804007673973654
friendly bathtub,0.0033959697532325193,0.046511296251505414,0.05380854210788513
friendly fenced,-0.0844798115258312,0.030399797988377077,-0.013559538562961475
friendly greenway,-0.0017805336021196707,0.005347622848091429,0.013443003683052198
friendly hair_dryer,0.13087751226486063,-0.044144445796947325,-0.010243189492005379
friendly st,-0.06587673481392167,-0.0047599185202574735,-0.035260781059974544
frog,-0.034359217042814395,0.01794769317061999,-0.010476189775384788
frog charming,-0.034359217042814395,0.01794769317061999,-0.010476189775384788
ft,-0.03688596929411765,0.25835677905618326,0.19197198722685782
ft bedroom,-0.03688596929411765,0.25835677905618326,0.19197198722685782
furnished,-0.09976108033573232,-0.006930661481173162,-0.05388939356575888
furnished townhome,-0.09976108033573232,-0.006930661481173162,-0.05388939356575888
game_console,0.007138361476891223,0.060409402363271116,0.031207232861762253
game_console books_and_reading_material,0.02689080711256483,0.006389411676174147,0.016642264913075803
game_console exercise_equipment,-0.03964395948113136,0.2361389522329443,0.10144023939000646
game_console pack_n_playtravel_crib,-0.06539146251612374,0.12139176223766956,0.014552397668367311
garage,-0.0793501739750511,-0.06394106444674723,-0.08966538392045319
garage hair_dryer,-0.0455231805533304,-0.028141843979137757,-0.0474126906891822
garage suite,-0.07938916470985719,-0.04863852573100787,-0.06941142470535702
garage wash,-0.0004157834232034988,-0.0408624845671129,-0.03986959866532901
garden,0.03067607942436846,-0.05975741684366382,-0.0444728377875907
garden level,0.03067607942436846,-0.05975741684366382,-0.0444728377875907
gem,-0.04004248124397107,-0.07101199549306961,-0.0793723954470085
gem deck,-0.008634590880927655,-0.03787146090455796,-0.038626820727857364
gem great,-0.036566223241447454,0.0016878229358699714,-0.01920933881929291
gem walk,-0.03568461296348716,-0.06098994914953617,-0.06704587836414892
getaway,-0.00785406928974303,0.012432609120233378,-0.01309366434297785
getaway king,-0.0026094547687816453,-0.007979929028105369,-0.012786006499191824
gold,-0.02785575197574486,-0.022112172749597415,-0.03155796169998023
gold line,-0.02785575197574486,-0.022112172749597415,-0.03155796169998023
golf,0.021704378011245598,-0.018844599273098957,-0.01224714618022633
golf tv,0.026319088209871912,-0.035842765337500755,-0.011954137812445972
golfcourse,0.07567487269437344,-0.036727065732180694,-0.005828813158907389
golfcourse cottage,0.07567487269437344,-0.036727065732180694,-0.005828813158907389
gorgeous,0.15267884654998226,-0.05605286377893173,0.012010632458199347
gorgeous historic,0.07739758074928978,-0.0007087399064255709,0.05657058115158229
gorgeous studio,0.14136326608176894,-0.08278174779610693,-0.045150179449492116
great,-0.14080648714340716,0.008030314595567377,-0.09127158788123667
great locale,-0.0857825851112815,-0.029324046113533488,-0.09045601421446325
great location,-0.07604231013864293,0.0018381170285776914,-0.04171179706975397
great vacation,-0.03964395948113136,0.2361389522329443,0.10144023939000646
great value,-0.07727962398528526,-0.028256688232427184,-0.05042648430018011
green,-0.00041578342320349105,0.01527335936331451,0.009546226551798754
green door,-0.00041578342320349105,0.01527335936331451,0.009546226551798754
greenway,0.03136239289615436,-0.023835553941612072,0.006819705188760613
greenway light,-0.0017805336021196707,0.005347622848091429,0.013443003683052198
greenway uptown,0.03799932978651123,-0.031376099653980534,-0.0003807529926238947
guest,-0.06007592318716206,-0.08906461389441392,-0.10478138108463902
guest apt,-0.014652989404662295,0.006510823286508757,-0.0014643752250415203
guest home,0.03799932978651123,-0.031376099653980534,-0.0003807529926238947
guest house,-0.1159300213857888,-0.002685776788347246,-0.04572412635631839
guest suite,-0.011383520580576506,-0.10655840263224739,-0.11078348676748478
guesthouse,0.13365573372162204,-0.057559500970885545,0.0014783949961999674
guesthouse plaza,0.13365573372162204,-0.057559500970885545,0.0014783949961999674
gym,0.03484856027469918,-0.05391886220422103,-0.01897734940476919
gym elevator,-0.08021435567275666,-0.014964440141750503,-0.04751219157501984
gym free,0.02892398803449024,-0.022074061205587685,0.003403028059109645
gym long_term_stays_allowed,-0.03964395948113136,0.2361389522329443,0.10144023939000646
gym luggage_dropoff_allowed,-0.15206544037937314,-0.035779988544958216,-0.09750502348441825
gym paid_parking_off_premises,0.06877733180931175,-0.02118177765970213,0.029418506017653064
gym pets_allowed,0.10869681766435313,-0.04373179607608764,0.022965621335700067
gym pool,0.06480153612729625,-0.02986213154229448,0.008496415451695064
gym single_level_home,-0.06388120072920449,-0.015107650635462048,-0.05201566330447776
hair_dryer cleaning_products,0.18364109742735757,0.11634778623760582,0.18838305552640747
hair_dryer hot_water,0.02487819641566603,0.07198052144345042,0.08171564818383444
hair_dryer iron,-0.12967497424169272,0.044273301019742806,-0.02627044936190881
hair_dryer outdoor_shower,0.03592905260303575,0.02434383812177085,0.05016760490640064
hair_dryer shampoo,-0.004478353229038326,-0.16807622138377318,-0.14836579440759887
hair_dryer washer,0.004464227098700781,-0.013434626253499261,-0.01045496830113488
halls,-0.0017805336021196707,0.005347622848091429,0.013443003683052198
halls bathtub,-0.0017805336021196707,0.005347622848091429,0.013443003683052198
hammock,0.07545860386071268,0.1635503250007034,0.22437939317548256
hammock bbq_grill,0.019811028931584575,0.00781968052792519,0.03370530484776292
hammock bd,0.04427249370211266,-0.011463134043694194,0.016540508884552232
hammock outdoor_dining_area,0.07637988888460684,0.27608732756380217,0.3259642234133095
hammock story,-0.0038977497556982256,-0.018976102775907045,-0.010396600656438154
hangers bed_linens,0.22405944659000104,-0.037161536416887915,0.0802690091741245
hangers clothing_storage,-0.05276197053877537,-0.024919388152696665,-0.03084638121030752
hangers dining_table,-0.027358873963217414,0.03698630075990149,0.011226547186867024
hangers extra_pillows_and_blankets,-0.13689626047714157,-0.0444081849628603,-0.08771865830070827
hangers hair_dryer,-0.1239893672207261,0.023455371806092216,-0.04339567074550596
hangers iron,-0.03625635202217781,-0.0885960998109544,-0.104309170624323
hangers roomdarkening_shades,0.049929889660696,-0.011226650481719235,0.03609497730079461
hangers tv,-0.08419686515170195,-0.05958352178556371,-0.09238152293314099
harrisburg,0.014037182582751535,-0.06386544350043301,-0.062368025506694756
harrisburg hideaway,0.014037182582751535,-0.06386544350043301,-0.062368025506694756
heart,-0.0010334634157398764,0.040844615814543954,0.029898704608909928
heart arts,-0.09528093143277447,-0.01995884940220574,-0.05492122446337815
heart br,-0.012835216304718507,0.21104608150425905,0.18784712597776884
heart charlotte,0.05054502683706105,-0.07017084165807015,-0.05350757758291508
heart uptown,-0.025643087398068035,-0.020916045286672007,-0.02885180584249544
heating clothing_storage,-0.023915547115130872,-0.015396190853580093,-0.027890659758966305
heating coffee,-0.14836803017161604,0.02760776042818232,-0.08727234606378201
heating cooking_basics,-0.028420068719829578,0.03953552406277803,0.05221173805225326
heating exterior_security_cameras_on_property,0.0004008645634655418,0.03235326141764042,0.07612931096714139
heating heating,-0.03568461296348716,-0.06098994914953617,-0.06704587836414892
heating smoke_alarm,0.13895803623242367,-0.12269888914871929,-0.07503234796255118
heating stove,0.0037869955018814514,-0.04445076075075395,-0.04502081669618669
heating washer,-0.10075377837329884,-0.012628026091981265,-0.060038785062968045
heating wifi,-0.05276197053877537,-0.024919388152696665,-0.03084638121030752
henry,-0.013140137951365429,-0.04362135175909941,-0.04445027862261067
henry hair_dryer,-0.013140137951365429,-0.04362135175909941,-0.04445027862261067
hey,0.08442780166100919,0.009284306363204,0.05008120726088892
hey ya,0.08442780166100919,0.009284306363204,0.05008120726088892
hideaway,0.014037182582751535,-0.06386544350043301,-0.062368025506694756
hideaway live,0.014037182582751535,-0.06386544350043301,-0.062368025506694756
high_chair,-0.0990440425332404,0.2620130092647778,0.20141498167720562
high_chair air_conditioning,0.012639715651079252,0.11632788124033268,0.14601578940242074
high_chair baby_bath,-0.0014830246462717283,0.026045651288257997,0.0052315628524960585
high_chair baby_monitor,0.0365832666641579,-0.05537431490314344,-0.04697085129411256
high_chair baby_safety_gates,-0.013738879199972845,0.15365773037109326,0.14638253864335019
high_chair babysitter_recommendations,-0.03569534666470492,-0.004726835235024936,-0.007681855213921611
high_chair blender,-0.10098921793773459,0.10487447856189368,0.019360145687548676
high_chair board_games,-0.04128971159740855,0.0877671007661273,0.0599666404554233
high_chair childrens_books_and_toys,-0.06603057311994044,0.1297734810193504,0.02527193280979011
high_chair childrens_dinnerware,-0.15845239828596755,0.06499889928280454,-0.0513185949813603
high_chair crib,-0.06610910409272212,-0.011607666538190883,-0.040001812762648296
high_chair fireplace_guards,-0.011042302173542077,0.1405200201397213,0.11968032504246716
high_chair outlet_covers,-0.08870992341023373,-0.043661324284568384,-0.06145333679210245
high_chair pack_n_playtravel_crib,-0.07613218503159548,-0.006982172513663001,-0.04489860055764613
high_chair tv,-0.05839639385483188,0.04986956348604137,0.0248777033347781
hill,0.035828789035177236,-0.051863302500015446,-0.03880506383661674
hill tranquil,0.035828789035177236,-0.051863302500015446,-0.03880506383661674
hip,0.04427249370211266,-0.011463134043694194,0.016540508884552232
hip apt,0.04427249370211266,-0.011463134043694194,0.016540508884552232
historic,0.05805179368754016,0.06779674696797548,0.10587784063958067
historic charlotte,-0.010711757125554059,-0.006054943087802339,-0.013814731093520959
historic cherry,-0.03877496872430334,-0.03040024607295034,-0.038997725172953315
historic dilworth,0.1287437895296473,-0.04169939088881188,0.028105901499106828
historic district,0.023193208420329986,0.09220618308929178,0.1388034199545728
historic ivey,-0.03688596929411773,0.16156848177438393,0.12034939644722102
historic south,0.05375281611333406,-0.03126509516340513,-0.007245113746923011
historic th,-0.012202513565367957,-0.027512259090677525,-0.03208757894609616
historic uptown,-0.06381044572191497,0.06750857005267319,0.030321333255332095
home,-0.01821983572948579,-0.008740394887084032,-0.009255031230135855
home away,-0.04567628847870025,-0.008635006826754457,-0.02486875550478725
home bathtub,-0.008422453564783298,0.004693674600580127,0.016101668823818978
home br,-0.0024496638774779192,-0.017652385860292767,0.0009455181841166897
home city,0.018042462681924016,0.13567321335320387,0.18258421842898995
home close,-0.07420197090284031,0.02182766002302118,-0.022090699678560647
home cozy,-0.07643462854548493,0.040810811866359785,-0.020086889333785128
home firepit,0.1864819191287874,-0.056178772824969164,0.032534391045230496
home greenway,0.03799932978651123,-0.031376099653980534,-0.0003807529926238947
home hair_dryer,-0.1022468149538606,-0.019545937981011733,-0.06225164062088443
home historic,0.023193208420329986,0.09220618308929178,0.1388034199545728
home hot,-0.012604011569605979,0.026657066299626046,0.013916009466106296
home mins,-0.013096905146967834,0.021612583091704732,-0.01178171218748172
home near,0.01301231514921385,-0.062383140804024496,-0.046963765256717006
home noda,-0.03799231367044233,0.0643849620670361,0.01435791639952734
home patio,-0.059340419985367314,0.0030063411883130475,-0.027679957312151688
home peaceful,-0.07813324248075734,-0.003736221517515671,-0.045467157525676816
home pet,-0.08278342572884265,0.029438727961941573,-0.014090095421935893
home rooftop,-0.08067919206585937,0.03647824055048383,-0.03349518017871418
home serene,0.004464227098700781,-0.013434626253499261,-0.01045496830113488
home south,0.03799932978651139,-0.09277166136258443,-0.07269805724579106
home southend,0.06692760736695562,-0.03765867478354703,-0.0322299352260343
home uptown,-0.08279964145798877,0.0500679978369575,-0.03230233955267262
home walk,0.06591356554406703,-0.04143630139109033,-0.008903020340169716
home walkable,-0.057521769218280144,-0.001639790120346165,-0.0303987060095673
home weekly,0.0037869955018814514,-0.04445076075075395,-0.04502081669618669
homes,-0.00041578342320349105,0.01527335936331451,0.009546226551798754
homes llc,-0.00041578342320349105,0.01527335936331451,0.009546226551798754
hot,-0.06299036307257022,0.13172088293193654,0.061598041391257435
hot tub,-0.06299036307257022,0.13172088293193654,0.061598041391257435
hot_tub,-0.04069697699787879,0.1279540218980156,0.06822750509791113
hot_tub cleaning_products,-0.07590011398963582,0.1584186887796689,0.0726442365425677
hot_tub gym,-0.03964395948113136,0.2361389522329443,0.10144023939000646
hot_tub long_term_stays_allowed,-0.015292430779878895,-0.0015818534247953068,-0.01222191497883466
hot_tub single_level_home,0.03592905260303575,0.02434383812177085,0.05016760490640064
hot_water bed_linens,-0.050864523214944196,0.06834464614591532,0.0743586249518523
hot_water body_soap,-0.16440968367356726,0.01864843964399947,-0.10115755952779594
hot_water breakfast,-0.03254649749674379,0.03170111613336144,0.03208859778593893
hot_water elevator,-0.032980913861935475,-0.04687745448396147,-0.06239922985533821
hot_water essentials,-0.05059075250054196,-0.2316875382513442,-0.24617416120408878
hot_water free_street_parking,0.09051391540016104,-0.053085790502828877,-0.02290701667051511
hot_water gym,-0.0526458269945162,-0.010290799710785226,-0.030636481810646016
hot_water hangers,-0.05276197053877537,-0.024919388152696665,-0.03084638121030752
hot_water shower_gel,0.022221151092695235,0.054068547686071715,0.04202143315729419
hot_water washer,0.15714843790267563,-0.004643691612794309,0.1063463593834829
hot_water_kettle,0.011785260696492625,0.20154068387054433,0.19448441891457174
hot_water_kettle books_and_reading_material,-0.053474974517920604,-0.009656330581948279,-0.06703489926429049
hot_water_kettle ceiling_fan,-0.05386767011843846,-0.013558236163321018,-0.043090373965103616
hot_water_kettle coffee_maker,0.059830295444430026,0.2103480558298832,0.23184085315033692
hot_water_kettle hot_water,-0.03293552805982493,-0.012877383100759827,-0.022011957273465506
hot_water_kettle paid_parking_off_premises,-0.10805351869791308,-0.022190517668058796,-0.06245856850106895
hot_water_kettle pets_allowed,-0.10075377837329884,-0.012628026091981265,-0.060038785062968045
hottub,-0.008634590880927655,-0.03787146090455796,-0.038626820727857364
hottub private,-0.008634590880927655,-0.03787146090455796,-0.038626820727857364
house,-0.12545067391505357,-0.02320337703002555,-0.10302749723454974
house bed,-0.18754398354734805,0.04022499898184582,-0.08505794777058295
house br,-0.06381044572191497,0.06750857005267319,0.030321333255332095
house close,-0.0798484607595231,-0.033342882815452446,-0.05390626424675948
house fresh,-0.05334243379237328,0.011227269418127588,-0.026557418051155753
house heart,0.07954153949547456,-0.058642952059861427,-0.03502958748497207
house midtown,-0.03877496872430334,-0.03040024607295034,-0.038997725172953315
house pool,-0.06539146251612374,0.12139176223766956,0.014552397668367311
house quiet,0.0017383301914411715,-0.030481854652520797,-0.03119494105133132
house southpark,-0.050355292123515534,-0.028238816077698837,-0.04311565087157791
house tv,-0.04758829309533838,-0.005113058788590019,-0.026167091337735312
housekeeping,-0.0004157834232034988,-0.0408624845671129,-0.03986959866532901
housekeeping treats,-0.0004157834232034988,-0.0408624845671129,-0.03986959866532901
ikea,-0.019600214192799784,-0.014036170440644449,-0.02554150141830514
ikea concord,-0.019600214192799784,-0.014036170440644449,-0.02554150141830514
indoor_fireplace,-0.20329024706953097,0.25020661855009935,0.13202585876912543
indoor_fireplace ceiling_fan,-0.09945956910503022,0.2764430011622794,0.232691639802665
indoor_fireplace heating,-0.1787175619435847,0.043120614023593316,-0.08090081562708083
indoor_fireplace portable_fans,0.009575712617221548,0.018643225620381933,0.036861415318528844
indoor_fireplace refrigerator,-0.054846149894212354,0.062335052969275,0.030886855357182174
industrial,-0.06999533234272154,0.005253489819170463,-0.003331709227135225
industrial chic,0.01066892866219421,0.002752609648743413,0.026113092657027083
industrial ranch,-0.07727962398528526,-0.028256688232427184,-0.05042648430018011
industrial revolution,-0.06968245064329946,0.015302584762708434,-0.004904285041864223
iron baking_sheet,-0.00841847200584147,0.029880778090615085,0.021597759053094946
iron clothing_storage,0.07101976050457327,0.054561923525905616,0.08312849516830073
iron dedicated_workspace,-0.13417221361205792,0.021689144911433002,-0.05371244319819375
iron drying_rack_for_clothing,0.08804092290291216,0.09311069499836262,0.09935938258718056
iron ethernet_connection,-0.010798220463819673,-0.04864939317865165,-0.0446905446500549
iron mosquito_net,-0.06505909035501763,-0.004828670732411638,-0.04075261498987536
iron outdoor_dining_area,-0.011507429857566717,-0.04795959857030913,-0.06915228150712538
iron private_entrance,-0.03223866922741292,0.05554811458040373,0.04318395574372724
iron safe,0.00475440426804028,0.3264187715870804,0.37457092897683
iron tv,0.07978719788184631,-0.20320541631900438,-0.14021429452737758
ivey,-0.03688596929411773,0.16156848177438393,0.12034939644722102
ivey est,-0.03688596929411773,0.16156848177438393,0.12034939644722102
just,-0.03293552805982493,-0.012877383100759827,-0.022011957273465506
just min,-0.03293552805982493,-0.012877383100759827,-0.022011957273465506
kayak,0.022939992624587544,0.09073515137941514,0.08828081179669954
kayak boat_slip,0.022939992624587544,0.09073515137941514,0.08828081179669954
king,-0.12872932708938287,-0.020422340291816412,-0.07229508983419912
king bed,-0.06224373960381243,-0.01753292330404157,-0.03650156551737572
king condo,-0.13298176009961254,-0.0022700293501788818,-0.07393905556707804
king queen,-0.0024496638774779192,-0.017652385860292767,0.0009455181841166897
kitchen board_games,-0.03063357070912908,0.05883080950230169,0.013578482545753452
kitchen cooking_basics,-0.10012843883635913,-0.030119395679493746,-0.0647120311893888
kitchen essentials,-0.0670293370082036,0.0012736750895143496,-0.037133656186192104
kitchen free_parking_on_premises,-0.09457323775881113,0.01443403428934213,-0.027767277184645577
kitchen hot_water_kettle,-0.05948732867810703,-0.013328326754867057,-0.035369122835385465
kitchen microwave,0.0538178915360826,-0.1099543816357631,-0.09784200543828646
kitchen pack_n_playtravel_crib,-0.09235779220043945,-0.016021078661855148,-0.054974502697179004
kitchen refrigerator,0.20915507143921713,0.047052057391328936,0.164295542577568
la,0.12273022076074609,0.009944182683993524,0.07083035682825871
la bathtub,0.12273022076074609,0.009944182683993524,0.07083035682825871
